const,cast,cast_id,cover_url,genres,plot,rating,title,year
120382,"Jim Carrey, Laura Linney, Noah Emmerich","['0000120', '0001473', '0001187', '0001523', '0852466', '0216507', '1405242', '0470244', '0770039', '0853105']","https://m.media-amazon.com/images/M/MV5BMDIzODcyY2EtMmY2MC00ZWVlLTgwMzAtMjQwOWUyNmJjNTYyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SY150_CR0,0,101,150_.jpg","Comedy, Drama, Sci-Fi",An insurance salesman discovers his whole life is actually a reality TV show.,8.1,The Truman Show,1998
110357,"Rowan Atkinson, Matthew Broderick, Niketa Calame-Harris","['0000100', '0000111', '0129295', '0191906', '0000155', '0347039', '0000460', '0000469', '0446702', '0001447']","https://m.media-amazon.com/images/M/MV5BYTYxNGMyZTYtMjE3MS00MzNjLWFjNmYtMDk3N2FmM2JiM2M1XkEyXkFqcGdeQXVyNjY5NDU4NzI@._V1_SX101_CR0,0,101,150_.jpg","Animation, Adventure, Drama","A Lion cub crown prince is tricked by a treacherous uncle into thinking he caused his father's death and flees into exile in despair, only to learn in adulthood his identity and his responsibilities.",8.5,The Lion King,1994
73486,"Jack Nicholson, Louise Fletcher, Will Sampson","['0000197', '0001221', '0760225', '0077720', '0113000', '0110480', '0001079', '0111954', '0191784', '0000362']","https://m.media-amazon.com/images/M/MV5BZjA0OWVhOTAtYWQxNi00YzNhLWI4ZjYtNjFjZTEyYjJlNDVlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg",Drama,A criminal pleads insanity after getting into trouble again and once in the mental institution rebels against the oppressive nurse and rallies up the scared patients.,8.7,One Flew Over the Cuckoo's Nest,1975
338013,"Jim Carrey, Kate Winslet, Gerry Robert Byrne","['0000120', '0000701', '0004423', '0000704', '0752876', '0749263', '0011038', '0189144', '0000379', '0929489']","https://m.media-amazon.com/images/M/MV5BMTY4NzcwODg3Nl5BMl5BanBnXkFtZTcwNTEwOTMyMw@@._V1_SY150_CR0,0,101,150_.jpg","Drama, Romance, Sci-Fi","When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories.",8.3,Eternal Sunshine of the Spotless Mind,2004
105236,"Harvey Keitel, Tim Roth, Michael Madsen","['0000172', '0000619', '0000514', '0001606', '0000114', '0862937', '0112207', '0051257', '0120483', '0000233']","https://m.media-amazon.com/images/M/MV5BZmExNmEwYWItYmQzOS00YjA5LTk2MjktZjEyZDE1Y2QxNjA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg","Crime, Drama, Thriller","When a simple jewelry heist goes horribly wrong, the surviving criminals begin to suspect that one of them is a police informant.",8.3,Reservoir Dogs,1992
1431045,"Ryan Reynolds, Karan Soni, Ed Skrein","['0005351', '4175221', '4534098', '0073088', '1292973', '6552202', '4406623', '1004124', '6883785', '5708387']","https://m.media-amazon.com/images/M/MV5BYzE5MjY1ZDgtMTkyNC00MTMyLThhMjAtZGI5OTE1NzFlZGJjXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX101_CR0,0,101,150_.jpg","Action, Adventure, Comedy","A wisecracking mercenary gets experimented on and becomes immortal but ugly, and sets out to track down the man who ruined his looks.",8.0,Deadpool,2016
82971,"Harrison Ford, Karen Allen, Paul Freeman","['0000148', '0000261', '0293550', '0479951', '0722636', '0001186', '0000547', '0434759', '0001891', '0846004']","https://m.media-amazon.com/images/M/MV5BMjA0ODEzMTc1Nl5BMl5BanBnXkFtZTcwODM2MjAxNA@@._V1_SX101_CR0,0,101,150_.jpg","Action, Adventure","In 1936, archaeologist and adventurer Indiana Jones is hired by the U.S. government to find the Ark of the Covenant before Adolf Hitler's Nazis can obtain its awesome powers.",8.5,Raiders of the Lost Ark,1981
1392170,"Stanley Tucci, Wes Bentley, Jennifer Lawrence","['0001804', '0004747', '2225369', '3094377', '2955013', '0006969', '0480808', '0539155', '0341421', '3355596']","https://m.media-amazon.com/images/M/MV5BMjA4NDg3NzYxMF5BMl5BanBnXkFtZTcwNTgyNzkyNw@@._V1_SY150_CR0,0,101,150_.jpg","Action, Adventure, Sci-Fi",Katniss Everdeen voluntarily takes her younger sister's place in the Hunger Games: a televised competition in which two teenagers from each of the twelve Districts of Panem are chosen at random to fight to the death.,7.2,The Hunger Games,2012
114709,"Tom Hanks, Tim Allen, Don Rickles","['0000158', '0000741', '0725543', '0001815', '0001728', '0001652', '0001633', '0606658', '0902184', '0582418']","https://m.media-amazon.com/images/M/MV5BMDU2ZWJlMjktMTRhMy00ZTA5LWEzNDgtYmNmZTEwZTViZWJkXkEyXkFqcGdeQXVyNDQ2OTk4MzI@._V1_SX101_CR0,0,101,150_.jpg","Animation, Adventure, Comedy",A cowboy doll is profoundly threatened and jealous when a new spaceman figure supplants him as top toy in a boy's room.,8.3,Toy Story,1995
2488496,"Harrison Ford, Mark Hamill, Carrie Fisher","['0000148', '0000434', '0000402', '3485845', '5397459', '3915784', '1209966', '2143282', '0785227', '1727304']","https://m.media-amazon.com/images/M/MV5BOTAzODEzNDAzMl5BMl5BanBnXkFtZTgwMDU1MTgzNzE@._V1_SY150_CR0,0,101,150_.jpg","Action, Adventure, Fantasy","Three decades after the Empire's defeat, a new threat arises in the militant First Order. Defected stormtrooper Finn and the scavenger Rey are caught up in the Resistance's search for the missing Luke Skywalker.",8.0,Star Wars: Episode VII - The Force Awakens,2015
107290,"Sam Neill, Laura Dern, Jeff Goldblum","['0000554', '0000368', '0000156', '0000277', '0669629', '0274684', '0000703', '0001515', '0000611', '0000168']","https://m.media-amazon.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@._V1_SX101_CR0,0,101,150_.jpg","Adventure, Sci-Fi, Thriller","During a preview tour, a theme park suffers a major power breakdown that allows its cloned dinosaur exhibits to run amok.",8.1,Jurassic Park,1993
81505,"Jack Nicholson, Shelley Duvall, Danny Lloyd","['0000197', '0001167', '0515950', '0001079', '0625167', '0832104', '0877185', '0413271', '0123748', '0067672']","https://m.media-amazon.com/images/M/MV5BZWFlYmY2MGEtZjVkYS00YzU4LTg0YjQtYzY1ZGE3NTA5NGQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg","Drama, Horror","A family heads to an isolated hotel for the winter where an evil spiritual presence influences the father into violence, while his psychic son sees horrific forebodings from both past and future.",8.4,The Shining,1980
1392190,"Tom Hardy, Charlize Theron, Nicholas Hoult","['0362766', '0000234', '0396558', '0117412', '2890541', '0428923', '2368789', '2492819', '2142336', '3880181']","https://m.media-amazon.com/images/M/MV5BN2EwM2I5OWMtMGQyMi00Zjg1LWJkNTctZTdjYTA4OGUwZjMyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SY150_CR0,0,101,150_.jpg","Action, Adventure, Sci-Fi","In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper, and a drifter named Max.",8.1,Mad Max: Fury Road,2015
268978,"Russell Crowe, Ed Harris, Jennifer Connelly","['0000128', '0000438', '0000124', '0001626', '0079273', '0004965', '0524197', '0710829', '0337020', '0002139']",https://m.media-amazon.com/images/M/MV5BMzcwYWFkYzktZjAzNC00OGY1LWI4YTgtNzc5MzVjMDVmNjY0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SY150_SX101_.jpg,"Biography, Drama","After John Nash, a brilliant but asocial mathematician, accepts secret work in cryptography, his life takes a turn for the nightmarish.",8.2,A Beautiful Mind,2001
477348,"Tommy Lee Jones, Javier Bardem, Josh Brolin","['0000169', '0000849', '0000982', '0000437', '0531808', '0226813', '0002128', '0179224', '0740535', '0003923']","https://m.media-amazon.com/images/M/MV5BMjA5Njk3MjM4OV5BMl5BanBnXkFtZTcwMTc5MTE1MQ@@._V1_SY150_CR0,0,101,150_.jpg","Crime, Drama, Thriller",Violence and mayhem ensue after a hunter stumbles upon a drug deal gone wrong and more than two million dollars in cash near the Rio Grande.,8.1,No Country for Old Men,2007
119217,"Matt Damon, Ben Affleck, Stellan Skarsgård","['0000354', '0000255', '0001745', '0585906', '0538259', '0565494', '0000729', '0369513', '0580436', '0820538']","https://m.media-amazon.com/images/M/MV5BOTI0MzcxMTYtZDVkMy00NjY1LTgyMTYtZmUxN2M3NmQ2NWJhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg","Drama, Romance","Will Hunting, a janitor at M.I.T., has a gift for mathematics, but needs help from a psychologist to find direction in his life.",8.3,Good Will Hunting,1997
2267998,"Ben Affleck, Rosamund Pike, Neil Patrick Harris","['0000255', '0683253', '0000439', '1347153', '4689420', '0225332', '0297578', '0166359', '0051862', '0701512']","https://m.media-amazon.com/images/M/MV5BMTk0MDQ3MzAzOV5BMl5BanBnXkFtZTgwNzU1NzE3MjE@._V1_SY150_CR0,0,101,150_.jpg","Drama, Mystery, Thriller","With his wife's disappearance having become the focus of an intense media circus, a man sees the spotlight turned on him when it's suspected that he may not be innocent.",8.1,Gone Girl,2014
1010048,"Dev Patel, Saurabh Shukla, Anil Kapoor","['2353862', '0795661', '0438463', '0958861', '1261643', '2951768', '0451234', '3193259', '3193597', '3193847']","https://m.media-amazon.com/images/M/MV5BZmNjZWI3NzktYWI1Mi00OTAyLWJkNTYtMzUwYTFlZDA0Y2UwXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SY150_CR0,0,101,150_.jpg","Drama, Romance","A Mumbai teen reflects on his upbringing in the slums when he is accused of cheating on the Indian Version of ""Who Wants to be a Millionaire?""",8.0,Slumdog Millionaire,2008
198781,"John Goodman, Billy Crystal, Mary Gibbs","['0000422', '0000345', '0316701', '0000114', '0000336', '0000236', '0677037', '0001652', '0000568', '0314870']","https://m.media-amazon.com/images/M/MV5BMTY1NTI0ODUyOF5BMl5BanBnXkFtZTgwNTEyNjQ0MDE@._V1_SY150_CR0,0,101,150_.jpg","Animation, Adventure, Comedy","In order to power the city, monsters have to scare children so that they scream. However, the children are toxic to the monsters, and after a child gets through, 2 monsters realize things may not be what they think.",8.1,"Monsters, Inc.",2001
88247,"Arnold Schwarzenegger, Michael Biehn, Linda Hamilton","['0000216', '0000299', '0000157', '0934902', '0000448', '0001685', '0609477', '0091286', '0588241', '0770974']","https://m.media-amazon.com/images/M/MV5BYTViNzMxZjEtZGEwNy00MDNiLWIzNGQtZDY2MjQ1OWViZjFmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX101_CR0,0,101,150_.jpg","Action, Sci-Fi","A seemingly indestructible android is sent from 2029 to 1984 to assassinate a waitress, whose unborn son will lead humanity in a war against the machines, while a soldier from that war is sent to protect her at all costs.",8.0,The Terminator,1984
903624,"Ian McKellen, Martin Freeman, Richard Armitage","['0005212', '0293509', '0035514', '0832792', '0574615', '0456270', '0626362', '1053536', '0641063', '2636108']","https://m.media-amazon.com/images/M/MV5BMTcwNTE4MTUxMl5BMl5BanBnXkFtZTcwMDIyODM4OA@@._V1_SY150_CR0,0,101,150_.jpg","Adventure, Family, Fantasy","A reluctant Hobbit, Bilbo Baggins, sets out to the Lonely Mountain with a spirited group of dwarves to reclaim their mountain home, and the gold within it from the dragon Smaug.",7.9,The Hobbit: An Unexpected Journey,2012
401792,"Jessica Alba, Devon Aoki, Alexis Bledel","['0004695', '1226817', '0088127', '0000959', '1617514', '0161980', '0202002', '0206257', '0209962', '0001125']","https://m.media-amazon.com/images/M/MV5BODZmYjMwNzEtNzVhNC00ZTRmLTk2M2UtNzE1MTQ2ZDAxNjc2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX101_CR0,0,101,150_.jpg","Crime, Thriller","A film that explores the dark and miserable town, Basin City, and tells the story of three different people, all caught up in violent corruption.",8.0,Sin City,2005
95016,"Bruce Willis, Bonnie Bedelia, Reginald VelJohnson","['0000246', '0000889', '0001817', '0322339', '0040472', '0000952', '0793363', '0000614', '0324231', '0236525']","https://m.media-amazon.com/images/M/MV5BZjRlNDUxZjAtOGQ4OC00OTNlLTgxNmQtYTBmMDgwZmNmNjkxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX101_CR0,0,101,150_.jpg","Action, Thriller",An NYPD officer tries to save his wife and several others taken hostage by German terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.,8.2,Die Hard,1988
208092,"Benicio Del Toro, Dennis Farina, Vinnie Jones","['0001125', '0001199', '0005068', '0000093', '0784884', '0005458', '0285495', '0717372', '0311563', '0416694']","https://m.media-amazon.com/images/M/MV5BMTA2NDYxOGYtYjU1Mi00Y2QzLTgxMTQtMWI1MGI0ZGQ5MmU4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SY150_CR1,0,101,150_.jpg","Comedy, Crime","Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",8.3,Snatch,2000
264464,"Leonardo DiCaprio, Tom Hanks, Christopher Walken","['0000138', '0000158', '0000686', '0000640', '0000882', '0010736', '0000981', '0397788', '0400606', '0247611']","https://m.media-amazon.com/images/M/MV5BMTY5MzYzNjc5NV5BMl5BanBnXkFtZTYwNTUyNTc2._V1_SY150_CR0,0,101,150_.jpg","Biography, Crime, Drama","A seasoned FBI agent pursues Frank Abagnale Jr. who, before his 19th birthday, successfully forged millions of dollars' worth of checks while posing as a Pan Am pilot, a doctor, and a legal prosecutor.",8.1,Catch Me If You Can,2002
78748,"Tom Skerritt, Sigourney Weaver, Veronica Cartwright","['0000643', '0000244', '0001021', '0001765', '0000457', '0000453', '0001433', '0045993', '0395600', '0694101']","https://m.media-amazon.com/images/M/MV5BMmQ2MmU3NzktZjAxOC00ZDZhLTk4YzEtMDMyMzcxY2IwMDAyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SY150_CR0,0,101,150_.jpg","Horror, Sci-Fi","After a space merchant vessel perceives an unknown transmission as a distress call, its landing on the source moon finds one of the crew attacked by a mysterious lifeform, and they soon realize that its life cycle has merely begun.",8.5,Alien,1979
1454468,"Sandra Bullock, George Clooney, Ed Harris","['0000113', '0000123', '0000438', '1241511', '2060857', '1741430', '3390180', '3695617']","https://m.media-amazon.com/images/M/MV5BNjE5MzYwMzYxMF5BMl5BanBnXkFtZTcwOTk4MTk0OQ@@._V1_SY150_CR0,0,101,150_.jpg","Drama, Sci-Fi, Thriller",Two astronauts work together to survive after an accident leaves them stranded in space.,7.7,Gravity,2013
180093,"Ellen Burstyn, Jared Leto, Jennifer Connelly","['0000995', '0001467', '0000124', '0005541', '0001520', '0489837', '0476040', '0765423', '0791877', '2999980']","https://m.media-amazon.com/images/M/MV5BOTdiNzJlOWUtNWMwNS00NmFlLWI0YTEtZmI3YjIzZWUyY2Y3XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX101_CR0,0,101,150_.jpg",Drama,The drug-induced utopias of four Coney Island people are shattered when their addictions run deep.,8.3,Requiem for a Dream,2000
246578,"Jake Gyllenhaal, Holmes Osborne, Maggie Gyllenhaal","['0350453', '0651660', '0350454', '0153738', '0001521', '0001166', '0851833', '0000664', '0389015', '0820574']","https://m.media-amazon.com/images/M/MV5BZjZlZDlkYTktMmU1My00ZDBiLWFlNjEtYTBhNjVhOTM4ZjJjXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX101_CR0,0,101,150_.jpg","Drama, Sci-Fi, Thriller","A troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes, after he narrowly escapes a bizarre accident.",8.1,Donnie Darko,2001
416449,"Gerard Butler, Lena Headey, Dominic West","['0124930', '0372176', '0922035', '0920992', '0716490', '1055413', '0936300', '0687091', '0862907', '0763928']","https://m.media-amazon.com/images/M/MV5BMjAzNTkzNjcxNl5BMl5BanBnXkFtZTYwNDA4NjE3._V1_SY150_CR0,0,101,150_.jpg","Action, Fantasy",King Leonidas of Sparta and a force of 300 men fight the Persians at Thermopylae in 480 B.C.,7.7,300,2006
1201607,"Ralph Fiennes, Michael Gambon, Alan Rickman","['0000146', '0002091', '0000614', '0705356', '0342488', '0914612', '2121541', '1727304', '0993242', '0001116']","https://m.media-amazon.com/images/M/MV5BMjIyZGU4YzUtNDkzYi00ZDRhLTljYzctYTMxMDQ4M2E0Y2YxXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX101_CR0,0,101,150_.jpg","Adventure, Drama, Fantasy","Harry, Ron, and Hermione search for Voldemort's remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts.",8.1,Harry Potter and the Deathly Hallows: Part 2,2011
66921,"Malcolm McDowell, Patrick Magee, Michael Bates","['0000532', '0535861', '0060988', '0165049', '0166979', '0180920', '0240268', '0268306', '0290117', '0332842']","https://m.media-amazon.com/images/M/MV5BMTY3MjM1Mzc4N15BMl5BanBnXkFtZTgwODM0NzAxMDE@._V1_SY150_CR0,0,101,150_.jpg","Crime, Drama, Sci-Fi","In the future, a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment, but it doesn't go as planned.",8.3,A Clockwork Orange,1971
1300854,"Robert Downey Jr., Gwyneth Paltrow, Don Cheadle","['0000375', '0000569', '0000332', '0001602', '0356017', '0269463', '0001426', '0197647', '1210895', '0079273']","https://m.media-amazon.com/images/M/MV5BMjE5MzcyNjk1M15BMl5BanBnXkFtZTcwMjQ4MjcxOQ@@._V1_SY150_CR2,0,101,150_.jpg","Action, Adventure, Sci-Fi","When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",7.2,Iron Man 3,2013
435761,"Tom Hanks, Tim Allen, Joan Cusack","['0000158', '0000741', '0000349', '0000885', '0725543', '0000474', '0001728', '0001652', '0364680', '0606658']","https://m.media-amazon.com/images/M/MV5BMTgxOTY4Mjc0MF5BMl5BanBnXkFtZTcwNTA4MDQyMw@@._V1_SY150_CR2,0,101,150_.jpg","Animation, Adventure, Comedy","The toys are mistakenly delivered to a day-care center instead of the attic right before Andy leaves for college, and it's up to Woody to convince the other toys that they weren't abandoned and to return home.",8.3,Toy Story 3,2010
3659388,"Matt Damon, Jessica Chastain, Kristen Wiig","['0000354', '1567113', '1325419', '0001099', '0671567', '0000293', '0544718', '1659221', '0377336', '0252230']","https://m.media-amazon.com/images/M/MV5BMTc2MTQ3MDA1Nl5BMl5BanBnXkFtZTgwODA3OTI4NjE@._V1_SY150_CR0,0,101,150_.jpg","Adventure, Drama, Sci-Fi","An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive.",8.0,The Martian,2015
800369,"Chris Hemsworth, Natalie Portman, Tom Hiddleston","['1165110', '0000204', '1089991', '0000164', '0001745', '0993507', '0163988', '0272173', '0252961', '0829032']","https://m.media-amazon.com/images/M/MV5BOGE4NzU1YTAtNzA3Mi00ZTA2LTg2YmYtMDJmMThiMjlkYjg2XkEyXkFqcGdeQXVyNTgzMDMzMTg@._V1_SY150_CR0,0,101,150_.jpg","Action, Adventure, Fantasy","The powerful, but arrogant god Thor, is cast out of Asgard to live amongst humans in Midgard (Earth), where he soon becomes one of their finest defenders.",7.0,Thor,2011
1119646,"Bradley Cooper, Ed Helms, Zach Galifianakis","['0177896', '1159180', '0302108', '0058581', '0001287', '0056936', '0001787', '0421822', '0006713', '0005512']","https://m.media-amazon.com/images/M/MV5BNGQwZjg5YmYtY2VkNC00NzliLTljYTctNzI5NmU3MjE2ODQzXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SY150_CR0,0,101,150_.jpg",Comedy,"Three buddies wake up from a bachelor party in Las Vegas, with no memory of the previous night and the bachelor missing. They make their way around the city in order to find their friend before his wedding.",7.7,The Hangover,2009
1675434,"François Cluzet, Omar Sy, Anne Le Ny","['0167388', '1082477', '0494504', '1109153', '1525639', '0597042', '2031248', '3994610', '5511912', '5511483']","https://m.media-amazon.com/images/M/MV5BMTYxNDA3MDQwNl5BMl5BanBnXkFtZTcwNTU4Mzc1Nw@@._V1_SY150_CR0,0,101,150_.jpg","Biography, Comedy, Drama","After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caregiver.",8.5,The Intouchables,2011
